ensembl_gene_id,symbol,logFC,t,P.Value
ENSG00000236005,RP11-438P9.1,-0.14321406,-0.191751423,0.849039906
ENSG00000236017,ASMTL-AS1,0.364498869,0.586869485,0.56104054
ENSG00000236018,RP4-814D15.1,0.561180816,0.595041133,0.555626069
ENSG00000236021,RP11-195C7.1,0.423253048,0.485773059,0.63014136
ENSG00000236030,LINC01036,0.192440499,0.195822931,0.845875983
ENSG00000236031,RP11-269F20.1,-0.603191672,-0.642314161,0.52483501
ENSG00000236035,RP11-90O23.1,3.468320348,3.303643297,0.002200599
ENSG00000236039,AC019117.2,0.29085852,0.421415119,0.676016909
ENSG00000236047,AC073410.1,0.766263512,0.771985919,0.445280176
ENSG00000236058,RP11-215A21.2,-0.860089461,-1.621940435,0.113749372
ENSG00000236065,RP1-117O3.2,3.588091122,3.6186823,0.000921769
ENSG00000236081,ELFN1-AS1,3.563364104,3.825008435,0.000513654
ENSG00000236088,COX10-AS1,-0.276046375,-0.753339104,0.456260657
ENSG00000236090,LDHAP3,0.933103549,1.040414605,0.305248224
ENSG00000236095,RP11-49O14.2,0.162202011,0.16893056,0.866819256
ENSG00000236104,ZBTB22,0.225228579,0.811413067,0.422586968
ENSG00000236114,RP11-517P14.7,3.366459146,3.489318883,0.001322364
ENSG00000236144,TMEM147-AS1,1.1123758,1.341780127,0.188268015
ENSG00000236155,RP11-231P20.2,0.540987585,0.494694025,0.623892865
ENSG00000236165,PRADC1P1,-0.059298267,-0.063169036,0.949989615
ENSG00000236188,PRKX-AS1,0.730270143,1.164001424,0.252260461
ENSG00000236194,AC003104.1,-0.798514971,-0.770001751,0.446441066
ENSG00000236197,AC002429.5,1.943055997,2.217621608,0.033136108
ENSG00000236199,RP11-264I13.2,0.470325278,1.23541371,0.224866942
ENSG00000236200,KDM4A-AS1,-1.445895742,-1.66043453,0.105719708
ENSG00000236204,LINC01376,-1.868237002,-1.943543666,0.059987964
ENSG00000236213,AC006369.2,-1.662835861,-1.555501074,0.128782008
ENSG00000236255,AC009404.2,2.494747226,2.567294002,0.014658902
ENSG00000236256,DIAPH2-AS1,-0.425194905,-0.391891006,0.69750377
ENSG00000236269,ENO1-IT1,-0.255056443,-0.493419746,0.624783694
ENSG00000236274,RP4-728D4.3,0.753230712,0.72338129,0.474230337
ENSG00000236278,PEBP1P3,-0.520394566,-0.548273786,0.586968052
ENSG00000236287,ZBED5,-0.245635904,-0.973675788,0.336868175
ENSG00000236290,EEF1GP7,-0.241926201,-0.21917963,0.827777381
ENSG00000236296,GUSBP5,-0.639762108,-0.75711243,0.454025935
ENSG00000236297,RP11-175P19.2,1.102955803,1.094382609,0.281227031
ENSG00000236304,AP001189.4,-0.454327505,-0.403275109,0.689187516
ENSG00000236306,LINC01241,-0.116021955,-0.160297063,0.873564367
ENSG00000236308,RP11-316M21.7,1.688149224,2.651903108,0.011925744
ENSG00000236320,SLFN14,0.126403152,0.113632265,0.9101756
ENSG00000236324,RP3-403L10.3,-4.205744734,-4.866064103,2.38E-05
ENSG00000236330,RPL5P9,-1.381545661,-3.460251231,0.001433116
ENSG00000236337,FMR1-IT1,-0.404121726,-0.416825461,0.679339688
ENSG00000236365,RP5-849L7.1,0.03456101,0.041725572,0.966953489
ENSG00000236375,POU5F1P5,0.553956463,0.838593019,0.407362215
ENSG00000236383,LINC00854,0.432894634,0.784104856,0.438228738
ENSG00000236397,DDX11L2,-0.209884699,-0.156284273,0.876702747
ENSG00000236409,NRADDP,0.881886879,0.742303304,0.462833427
ENSG00000236426,RP11-79M19.2,-0.369479339,-0.400366782,0.69130842
ENSG00000236432,AC097662.2,1.350582995,1.01896084,0.315181162
ENSG00000236439,RP11-175B9.3,-1.60659049,-2.763874798,0.009030577
ENSG00000236444,UBE2L5P,0.424996155,0.635928931,0.528940196
ENSG00000236449,AC018890.6,0.328039245,0.350645299,0.727946404
ENSG00000236456,RP4-785G19.2,0.245613418,0.689532571,0.495013556
ENSG00000236481,AC002331.1,-3.398377496,-2.454501569,0.019198742
ENSG00000236498,AC107081.5,0.976756682,1.235347282,0.224891352
ENSG00000236499,LINC00896,0.807012848,0.85928277,0.39600463
ENSG00000236502,SIX3-AS1,0.772602082,0.959538834,0.343838867
ENSG00000236514,RP11-162G10.5,-0.528735761,-0.511893781,0.611925313
ENSG00000236525,AC007278.2,3.418601499,3.607188204,0.000951983
ENSG00000236526,RP4-742J24.2,0.326869854,0.495852628,0.623083401
ENSG00000236540,AC006547.13,-0.601855812,-0.780301099,0.440434724
ENSG00000236552,RPL13AP5,-1.168940541,-3.609967532,0.00094459
ENSG00000236559,RP11-243J16.7,-0.304568443,-0.426321817,0.672471871
ENSG00000236570,RAD23BP1,0.014607109,0.019740521,0.984361953
ENSG00000236577,SNRPGP14,0.576925968,0.565406974,0.575387077
ENSG00000236591,RP11-162J8.3,-1.098361444,-1.409902493,0.16735242
ENSG00000236609,ZNF853,1.96152367,3.464677592,0.001415693
ENSG00000236617,RP11-46H11.12,1.014391408,1.164989299,0.251865629
ENSG00000236618,PITPNA-AS1,-0.480416343,-1.26332003,0.214786226
ENSG00000236670,KRT18P5,1.108470354,1.047250739,0.302129132
ENSG00000236671,PRKG1-AS1,0.293471018,0.343809959,0.733036583
ENSG00000236675,MTX1P1,0.364044579,0.431790452,0.668529773
ENSG00000236682,AC068282.3,-1.309126674,-2.64037326,0.01226824
ENSG00000236689,RP5-837O21.3,1.29901839,1.686080854,0.100634758
ENSG00000236699,ARHGEF38,1.099629259,1.64819055,0.108221317
ENSG00000236731,RP4-801G22.2,0.554944907,0.692209621,0.493351546
ENSG00000236732,AC094019.4,0.146572124,0.152712556,0.87949787
ENSG00000236753,MKLN1-AS,-1.414326756,-1.27614272,0.210269754
ENSG00000236764,COX7A2P2,-0.625474871,-0.920250763,0.363711966
ENSG00000236778,INTS6-AS1,-0.900435148,-3.249982804,0.002544334
ENSG00000236780,AC078941.1,1.563000338,1.743037679,0.090066461
ENSG00000236782,RP11-96L14.7,-0.58297039,-0.772591231,0.44492638
ENSG00000236790,LINC00299,6.221754344,4.86871083,2.36E-05
ENSG00000236804,RPS3AP12,0.95233814,0.864253837,0.393305771
ENSG00000236807,AC092066.6,-1.079576075,-1.090650772,0.282843784
ENSG00000236809,SNX25P1,1.786803517,1.352163729,0.184955728
ENSG00000236810,TCEB3-AS1,0.005450213,0.012846618,0.989822774
ENSG00000236811,GAPDHP2,-0.252363328,-0.251245098,0.803087047
ENSG00000236829,Z97634.3,-0.405493792,-0.61152225,0.544787391
ENSG00000236830,CBR3-AS1,-1.613825002,-2.013544864,0.051760045
ENSG00000236850,BMS1P20,1.152801788,1.691876186,0.099514303
ENSG00000236859,NIFK-AS1,0.776359904,1.039172259,0.305817448
ENSG00000236871,LINC00106,-0.051117453,-0.08057468,0.936237044
ENSG00000236896,RP11-535C21.3,1.322767199,1.330773451,0.191828695
ENSG00000236901,MIR600HG,-1.324120214,-0.994773647,0.326642652
ENSG00000236928,RP11-792A8.1,1.135307056,1.661048055,0.105595626
ENSG00000236935,AP003774.1,0.880262406,1.073218079,0.290483168
ENSG00000236942,RP11-6B6.3,-0.075878247,-0.087017484,0.931151246
ENSG00000236946,HNRNPA1P70,-0.2613478,-0.194803305,0.846668082
ENSG00000236947,RP11-98G7.1,-0.690665416,-0.728849128,0.470920573
ENSG00000236977,ANKRD44-IT1,0.417194431,0.603532844,0.550027861
ENSG00000236986,RP11-544A12.4,0.847546803,1.392951556,0.172378827
ENSG00000236990,RP11-433J20.1,0.306246999,0.350879011,0.727772582
ENSG00000236991,EDRF1-AS1,0.164297897,0.211165981,0.833976774
ENSG00000236992,RPL12L3,-1.202175613,-1.355598394,0.183870051
ENSG00000237004,ZNRF2P1,2.310926057,2.065161529,0.046340871
ENSG00000237017,AC012314.8,0.863922508,1.274955979,0.21068472
ENSG00000237021,RP3-486I3.7,0.387515151,0.320992902,0.750115788
ENSG00000237036,ZEB1-AS1,-1.476361894,-1.481666796,0.147335228
ENSG00000237037,NDUFA6-AS1,0.472541713,0.67322153,0.505207158
ENSG00000237039,AC018738.2,-1.183100271,-1.676389647,0.102531849
ENSG00000237054,PRMT5-AS1,-0.871990126,-1.161555682,0.253239905
ENSG00000237065,NANOGP4,1.846764256,1.822992434,0.076815698
ENSG00000237115,RP1-131F15.2,0.846203586,1.084089785,0.285702124
ENSG00000237118,CYP2F2P,0.252627803,0.458647894,0.649309287
ENSG00000237135,DDX10P1,1.264496646,1.354224659,0.184303689
ENSG00000237152,DLEU7-AS1,-2.015313293,-2.335345948,0.025356002
ENSG00000237161,RP11-32B5.1,0.455004376,0.543208621,0.590413244
ENSG00000237166,AC007163.3,-0.779188158,-0.932418266,0.357478597
ENSG00000237170,RPS7P15,0.120874633,0.139384962,0.889941209
ENSG00000237172,B3GNT9,-6.779090016,-5.611297762,2.48E-06
ENSG00000237181,AC147651.4,0.232253874,0.604481482,0.549404271
ENSG00000237188,RP11-337C18.8,1.827673757,2.746231973,0.009438534
ENSG00000237190,CDKN2AIPNL,-0.195326516,-0.835674982,0.40898022
ENSG00000237213,RPL23AP22,-0.663242592,-0.714017783,0.479929055
ENSG00000237238,BMS1P10,0.730902473,0.784478504,0.4380124
ENSG00000237248,LINC00987,-1.09877686,-1.111066313,0.274079168
ENSG00000237254,TRBV30,-9.622163138,-7.571438397,6.89E-09
ENSG00000237263,MAPK6PS3,-0.96406619,-1.087696864,0.284128164
ENSG00000237281,CATIP-AS2,1.497948508,1.359640204,0.182598771
ENSG00000237296,SMG1P1,0.685376594,1.007552286,0.320552525
ENSG00000237298,TTN-AS1,0.719730397,1.04719268,0.302155529
ENSG00000237300,RP11-522L3.3,-0.397327165,-0.535950213,0.595367083
ENSG00000237301,RP4-680D5.2,-1.276720725,-1.299601921,0.202192989
ENSG00000237310,GS1-124K5.4,-0.403603162,-0.389214157,0.699464812
ENSG00000237328,RAI1-AS1,3.185309034,3.187173592,0.003011729
ENSG00000237346,RP3-448I9.2,3.833509737,3.118947784,0.003611546
ENSG00000237350,CDC42P6,0.328487374,0.911453812,0.368262523
ENSG00000237356,AL163953.3,1.032791919,1.158220165,0.254580126
ENSG00000237372,UNQ6494,2.754809325,2.274869216,0.029119437
ENSG00000237373,BRWD1-IT1,-0.168753567,-0.170163544,0.865856773
ENSG00000237387,CTA-407F11.7,0.381972308,0.463205494,0.646071219
ENSG00000237388,OR4A47,0.327886233,0.44485314,0.65915213
ENSG00000237399,PITRM1-AS1,0.000159576,0.000207269,0.999835795
ENSG00000237401,LINC01304,-0.66675549,-0.765631201,0.449004501
ENSG00000237414,RP11-321L2.2,-0.204815934,-0.330047285,0.743322469
ENSG00000237415,NRBF2P3,0.195778039,0.268309792,0.790028644
ENSG00000237422,RP11-305L7.3,2.428829506,2.971313085,0.005318928
ENSG00000237424,FOXD2-AS1,0.299161038,0.413666636,0.681630371
ENSG00000237426,ZIK1P1,-0.613077711,-0.764092097,0.449909294
ENSG00000237429,RP1-159A19.4,-5.572092879,-5.459308801,3.93E-06
ENSG00000237436,RP11-312B8.1,0.541421197,0.706807604,0.484343661
ENSG00000237437,ASS1P12,0.997510219,0.908746713,0.369670281
ENSG00000237438,CECR7,2.0293084,2.141987565,0.039197876
ENSG00000237440,ZNF737,0.095479025,0.170131934,0.865881446
ENSG00000237441,RGL2,0.360706785,1.344263038,0.187471862
ENSG00000237453,RP11-67L3.2,0.488706069,0.44218085,0.661066076
ENSG00000237471,AC073115.6,0.130995118,0.122935569,0.902858069
ENSG00000237476,XXbac-B135H6.15,4.159629142,4.138243856,0.00020755
ENSG00000237481,RP4-803J11.2,0.14866186,0.147325419,0.883716641
ENSG00000237484,AP000476.1,5.108001542,4.11946454,0.000219258
ENSG00000237489,LINC00959,-0.341820334,-0.886783813,0.381220205
ENSG00000237491,RP11-206L10.9,0.88122836,1.533342937,0.13414009
ENSG00000237499,RP11-356I2.4,-0.713015649,-2.277576584,0.028940779
ENSG00000237513,RP11-325F22.2,1.913478057,3.398054342,0.001700795
ENSG00000237515,SHISA9,-0.185153979,-0.220971673,0.826392564
ENSG00000237517,DGCR5,-0.232573095,-0.239600931,0.812030789
ENSG00000237522,NONOP2,3.006697817,2.897550031,0.006433571
ENSG00000237531,RP11-309M23.1,-1.006191466,-1.225750783,0.228438498
ENSG00000237541,HLA-DQA2,1.512391035,1.426452985,0.162556283
ENSG00000237550,UBE2Q2P6,-1.394357944,-5.145934594,1.02E-05
ENSG00000237594,AP000251.3,2.041853868,2.103438705,0.042650256
ENSG00000237596,RP13-143G15.4,1.449831379,1.4057941,0.168560001
ENSG00000237637,FRY-AS1,3.485888111,3.392735817,0.001725789
ENSG00000237638,AC007386.2,1.547751731,1.932546699,0.061378464
ENSG00000237649,KIFC1,0.073971833,0.100913624,0.92019222
ENSG00000237651,C2orf74,-0.416515658,-0.673232938,0.505199989
ENSG00000237667,LINC01115,-0.538476653,-0.504930614,0.616757515
ENSG00000237669,HCG4P3,0.40184989,0.444292902,0.659553191
ENSG00000237672,KRR1P1,0.86214819,1.025082816,0.312324392
ENSG00000237679,VDAC1P11,0.618246194,0.808304045,0.424350386
ENSG00000237693,IRGM,1.588595934,1.073961516,0.290154449
ENSG00000237702,TRBV3-1,-10.27498341,-9.25321868,5.93E-11
ENSG00000237711,RP11-39K24.13,2.247011591,2.318592103,0.026352028
ENSG00000237718,AC009095.4,0.193238093,0.190509325,0.850005634
ENSG00000237719,RP1-179N16.3,0.60881345,0.885961712,0.381656977
ENSG00000237729,AC002075.4,-1.609575046,-2.816236072,0.007914464
ENSG00000237746,ZNF101P1,-0.350860008,-0.419499956,0.677402636
ENSG00000237753,AC079922.3,1.157470006,1.68753717,0.100352215
ENSG00000237765,FAM200B,-1.131851377,-4.085200152,0.000242308
ENSG00000237772,AC092620.3,-1.128414184,-0.984733916,0.331482117
ENSG00000237773,AC003075.4,-1.661143674,-4.168369364,0.000190035
ENSG00000237788,RP5-1041C10.3,1.599440677,1.760095979,0.087088595
ENSG00000237798,AC010894.5,1.694494333,2.130353992,0.040212741
ENSG00000237815,AC007000.11,-0.505773187,-0.674084374,0.504665048
ENSG00000237836,PHKA2-AS1,-0.576437635,-0.772973106,0.444703266
ENSG00000237840,FAM21FP,1.23556464,1.387168628,0.174120319
ENSG00000237846,RP11-216M21.1,0.730163162,0.544517083,0.589522333
ENSG00000237851,RP1-67K17.4,-4.080577501,-4.4603525,8.02E-05
ENSG00000237852,RP4-630A11.3,0.952345021,0.949608142,0.348792575
ENSG00000237854,LINC00674,0.65385665,3.024098507,0.004635783
ENSG00000237872,POU5F1P4,0.15956692,0.149579271,0.88195118
ENSG00000237877,LINC01473,2.340466708,2.311350899,0.026793331
ENSG00000237883,DGUOK-AS1,-0.411982775,-0.514620155,0.610038073
ENSG00000237886,LINC01573,4.483165545,6.493054273,1.70E-07
ENSG00000237892,KLF7-IT1,0.386084504,0.423109122,0.674792157
ENSG00000237910,AC073869.7,-0.325700406,-0.413874283,0.681479698
ENSG00000237914,SIRPG-AS1,-4.504589231,-4.158921736,0.000195366
ENSG00000237934,RP11-467D18.2,1.664492972,1.777779626,0.084089494
ENSG00000237938,RP11-288I21.1,0.088591808,0.114564638,0.909441871
ENSG00000237940,AC093642.3,-3.141597503,-2.828926872,0.007664058
ENSG00000237943,PRKCQ-AS1,-1.621841918,-4.653925227,4.50E-05
ENSG00000237945,LINC00649,-2.699663269,-4.623590866,4.93E-05
ENSG00000237950,RP11-7O11.3,1.353757965,1.377025421,0.177207943
ENSG00000237973,RP5-857K21.6,0.444706263,1.223112683,0.229420862
ENSG00000237975,FLG-AS1,2.044488236,1.943969866,0.059934627
ENSG00000237976,RP11-126K1.6,0.025494178,0.040289692,0.968090057
ENSG00000237977,EIF4HP2,-0.394094946,-0.442664786,0.6607193
ENSG00000237980,RP11-338C15.3,1.951376535,2.346971964,0.02468493
ENSG00000237984,PTENP1,0.405989246,0.437671268,0.664301168
ENSG00000237989,AP001046.5,-1.939357507,-1.562655432,0.127089507
ENSG00000238000,RP11-274E7.2,0.289629671,0.895241164,0.376745521
ENSG00000238018,AC093110.3,-0.148860643,-0.152452974,0.879701073
ENSG00000238039,AF011889.2,0.261917809,0.3822913,0.704546126
ENSG00000238045,PAGR1,0.65003416,0.933432333,0.356962278
ENSG00000238057,ZEB2-AS1,6.133630643,5.504459105,3.43E-06
ENSG00000238061,RP4-635A23.4,-2.368502637,-2.269013621,0.029509234
ENSG00000238062,SPATA3-AS1,-1.488206096,-1.279175953,0.209211931
ENSG00000238083,LRRC37A2,0.512291762,1.329430514,0.192266651
ENSG00000238086,PPP1R26P1,0.838607795,0.660394348,0.513303869
ENSG00000238090,AC006195.2,1.791027312,1.734179089,0.091646332
ENSG00000238098,ABCA17P,-0.797612918,-0.960165558,0.343527818
ENSG00000238105,GOLGA2P5,-1.834741876,-4.426758837,8.87E-05
ENSG00000238111,AC066692.3,1.390022566,1.455778721,0.154324402
ENSG00000238113,LINC01410,1.26765915,1.130406615,0.265956333
ENSG00000238121,LINC00426,-0.725178342,-1.512854385,0.1392531
ENSG00000238142,RP11-108M9.4,0.039458267,0.049927407,0.960462757
ENSG00000238160,AC116366.5,3.184830187,3.530653709,0.00117895
ENSG00000238164,RP3-395M20.8,1.255145223,2.025085975,0.050502508
ENSG00000238172,RPS2P35,-1.396610114,-2.380702971,0.022827779
ENSG00000238184,CD81-AS1,0.82495693,1.031668164,0.309271316
ENSG00000238186,RP11-656D10.6,2.37469234,3.194200614,0.002955637
ENSG00000238197,PAXBP1-AS1,-0.845129418,-0.7850336,0.437691122
ENSG00000238198,RP11-31F15.2,-0.120887595,-0.116664146,0.907789963
ENSG00000238213,TARDBPP2,-0.033691797,-0.032544583,0.974221788
ENSG00000238227,C9orf69,0.099178544,0.360002911,0.720998219
ENSG00000238228,OR7E7P,-2.018955733,-2.085146571,0.044380346
ENSG00000238241,CCR12P,0.122149541,0.136176335,0.8924585
ENSG00000238243,OR2W3,4.076246385,3.086801456,0.003931923
ENSG00000238246,RP11-575A19.2,2.467649582,2.626052585,0.012706286
ENSG00000238268,RP11-229P13.19,-1.198304774,-0.995127623,0.326472902
ENSG00000238273,AC012360.6,-0.326253157,-0.374920683,0.709971246
ENSG00000238278,ALG1L6P,-1.080790671,-1.377969438,0.176918798
ENSG00000238279,BX470102.3,1.606886216,2.287636506,0.028285521
ENSG00000238286,SLC35E1P1,0.518264233,0.496374161,0.622719184
ENSG00000238287,RP11-656D10.3,0.575516709,1.074468165,0.289930578
ENSG00000238311,snoU13,0.369693883,0.634997001,0.529540775
ENSG00000238317,SNORD11,-0.267684089,-0.383567602,0.703608289
ENSG00000238516,Y_RNA,-0.442832512,-0.510739281,0.612725287
ENSG00000238825,RNU1-13P,-0.166252421,-0.206003213,0.83797645
ENSG00000238829,RNU7-45P,1.015415395,1.262261113,0.21516244
ENSG00000239203,AC093484.4,1.127391895,1.108672868,0.275096573
ENSG00000239213,NCK1-AS1,0.632781722,0.962789632,0.342227505
ENSG00000239219,RP11-379K17.4,-0.840739036,-0.83832521,0.407510545
ENSG00000239264,TXNDC5,1.173866951,1.964976399,0.057356078
ENSG00000239269,RPSAP4,-0.629528583,-0.761964756,0.451161667
ENSG00000239272,RPL21P10,0.238110906,0.211833493,0.833459967
ENSG00000239280,RP11-271C24.3,-0.093256292,-0.080487472,0.936305903
ENSG00000239282,GATSL3,-1.086680636,-2.596163343,0.013667415
ENSG00000239291,RP5-867C24.1,1.162366737,1.207030055,0.235477523
ENSG00000239300,RP11-400L8.2,0.85249306,0.99625857,0.325930957
ENSG00000239305,RNF103,-0.220047921,-0.791330929,0.434056281
ENSG00000239306,RBM14,-0.028755707,-0.11970829,0.90539555
ENSG00000239332,LINC01119,2.279499705,2.111140704,0.041939767
ENSG00000239335,LLPH-AS1,-0.413351261,-0.395855896,0.694602992
ENSG00000239382,ALKBH6,0.373656451,1.340384597,0.188716637
ENSG00000239388,ASB14,0.879686899,1.313242265,0.197606412
ENSG00000239407,LL0XNC01-237H1.2,0.572425205,0.605096656,0.549000078
ENSG00000239415,AP001469.9,-0.90345402,-0.852273748,0.399829691
ENSG00000239480,RP11-514P8.2,-0.780963072,-0.817533975,0.419128341
ENSG00000239486,RP11-163E9.1,-0.368797649,-0.600816167,0.551815688
ENSG00000239503,MARK2P8,1.830373287,1.707150734,0.096610811
ENSG00000239521,GATS,1.197435261,4.53924487,6.34E-05
ENSG00000239523,MYLK-AS1,0.921291032,1.109336349,0.274814272
ENSG00000239556,AC004951.5,0.334347405,0.400522006,0.691195158
ENSG00000239557,RP11-168J18.6,1.131343428,1.078260513,0.288258719
ENSG00000239559,RPL37P2,-1.389485976,-3.688572369,0.000757047
ENSG00000239569,KMT2E-AS1,-0.285169721,-0.811959553,0.422277469
ENSG00000239572,RP11-451B8.1,0.556016146,0.674856422,0.504180254
ENSG00000239628,RP11-543D10.2,1.706380571,1.740229712,0.09056475
ENSG00000239636,RP4-728D4.2,1.918365742,4.790012889,2.99E-05
ENSG00000239650,GUSBP4,0.958889214,1.523630583,0.136544664
ENSG00000239653,PSMD6-AS2,-0.048710976,-0.059885643,0.952585767
ENSG00000239665,RP11-295P9.3,0.50424002,0.643081534,0.524342799
ENSG00000239672,NME1,-0.289483183,-1.070724518,0.291587634
ENSG00000239686,RP11-665C16.1,-0.164758571,-0.194193692,0.847141739
ENSG00000239697,TNFSF12,-0.313626278,-0.999872998,0.324203028
ENSG00000239710,RN7SL692P,0.553687663,1.002959588,0.322732375
ENSG00000239713,APOBEC3G,1.9835022,6.784871352,7.08E-08
ENSG00000239731,RN7SL825P,0.331349212,0.392383485,0.697143213
ENSG00000239736,CEACAMP3,-2.3495912,-1.83021686,0.07570446
ENSG00000239763,AC009120.3,1.413108064,1.636660251,0.11062159
ENSG00000239779,WBP1,-0.121521784,-0.457297041,0.65027037
ENSG00000239789,MRPS17,-0.297137123,-0.830856279,0.411660833
ENSG00000239801,DENND6A-AS1,-0.05693855,-0.05618085,0.955515746
ENSG00000239827,SUGT1P3,0.680260577,1.08794625,0.28401957
ENSG00000239839,DEFA3,-0.675057827,-0.595818466,0.555112403
ENSG00000239857,GET4,-0.009776848,-0.033576136,0.973405017
ENSG00000239873,GAPDHP27,-0.346555101,-0.456752387,0.650658044
ENSG00000239883,PARGP1,0.23870513,0.751518192,0.457341382
ENSG00000239887,C1orf226,4.395132943,6.618786543,1.17E-07
ENSG00000239900,ADSL,-1.220576836,-5.208125465,8.44E-06
ENSG00000239911,PRKAG2-AS1,-1.293757062,-1.978761552,0.055716718
ENSG00000239917,RPS10P16,-0.006787676,-0.008437635,0.993315509
ENSG00000239932,RN7SL606P,0.809039145,0.967863447,0.33972259
ENSG00000239941,RP11-246A10.1,-2.144235053,-1.9390131,0.060557493
ENSG00000239942,RN7SL394P,-0.548983172,-0.66787386,0.508574137
ENSG00000239948,RN7SL368P,-0.721607335,-0.673453709,0.505061252
ENSG00000239951,IGKV3-20,0.071307506,0.078613117,0.937786005
ENSG00000239961,LILRA4,3.152443432,3.862906879,0.000460827
ENSG00000239998,LILRA2,5.049049419,3.52523412,0.001196863
ENSG00000240003,RPL7P24,0.684850571,0.837985651,0.407698663
ENSG00000240005,RP11-293A21.1,0.065718579,0.081316793,0.935651095
ENSG00000240015,RP11-90P5.5,1.675257602,1.677605993,0.102292128
ENSG00000240024,LINC00888,2.797278621,3.194877805,0.002950284
ENSG00000240036,RP11-587D21.1,-1.377106704,-2.422446711,0.020705143
ENSG00000240038,AMY2B,-0.141610907,-0.392383547,0.697143167
ENSG00000240053,LY6G5B,0.354697971,0.653201843,0.517874552
ENSG00000240057,RP11-572M11.4,0.390537947,0.529079677,0.60007435
ENSG00000240063,RP11-225N10.1,0.015664261,0.018401925,0.985422235
ENSG00000240065,PSMB9,0.012417038,0.063246672,0.949928235
